date,open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
06/06/2021,1.62294E+12,0.0003513,0.00035353,0.00034246,0.00034902,4311774,1.62302E+12,1495.812272,6867,2559896,887.9626762,0
07/06/2021,1.62302E+12,0.0003491,0.00035803,0.00032645,0.00033282,7455535,1.62311E+12,2531.660902,11762,3497893,1190.541743,0
08/06/2021,1.62311E+12,0.00033294,0.00034914,0.00033089,0.0003479,7639612,1.6232E+12,2614.349644,11258,4079676,1394.505734,0
09/06/2021,1.6232E+12,0.00034855,0.00035312,0.00033973,0.00035312,7095082,1.62328E+12,2444.989612,9992,3981210,1372.907924,0
10/06/2021,1.62328E+12,0.00035315,0.00035551,0.00034241,0.00035114,4893952,1.62337E+12,1705.409671,7364,2394255,834.1276367,0
11/06/2021,1.62337E+12,0.00035159,0.00036146,0.00034901,0.00036008,3871628,1.62346E+12,1371.676567,7845,2085202,738.6767047,0
12/06/2021,1.62346E+12,0.0003596,0.0003606,0.00034173,0.0003509,4259917,1.62354E+12,1492.584863,7620,1956305,686.12077,0
13/06/2021,1.62354E+12,0.00035127,0.00035566,0.000347,0.0003522,3316086,1.62363E+12,1166.817714,7279,1681155,591.8844444,0
14/06/2021,1.62363E+12,0.00035194,0.00035909,0.00034367,0.00034521,5925274,1.62372E+12,2064.873056,9085,2416058,844.3011805,0
15/06/2021,1.62372E+12,0.000345,0.00034598,0.00033736,0.00034021,6127675,1.6238E+12,2091.258862,8778,3020834,1030.680898,0
16/06/2021,1.6238E+12,0.00034063,0.00035285,0.00033977,0.00035098,6760946,1.62389E+12,2338.017702,9496,2521103,871.4651728,0
17/06/2021,1.62389E+12,0.00035183,0.0003588,0.00034927,0.000355,8427940,1.62397E+12,2983.879252,11995,3778964,1336.679779,0
18/06/2021,1.62397E+12,0.00035485,0.00036466,0.00035382,0.0003567,8955460,1.62406E+12,3213.483931,13612,4382036,1571.53253,0
19/06/2021,1.62406E+12,0.00035727,0.00036172,0.00034816,0.00035048,5862026,1.62415E+12,2081.458475,10093,2505715,889.1871566,0
20/06/2021,1.62415E+12,0.0003502,0.00035058,0.00033779,0.00034481,8500952,1.62423E+12,2916.528676,12921,4045959,1388.081787,0
21/06/2021,1.62423E+12,0.0003448,0.00035086,0.00032018,0.00032155,13478954,1.62432E+12,4598.314319,17097,6365294,2172.378687,0
22/06/2021,1.62432E+12,0.00032206,0.00032661,0.00029,0.00029124,20039410,1.62441E+12,6118.373377,20392,10744458,3284.599939,0
23/06/2021,1.62441E+12,0.00029057,0.00032644,0.0002858,0.0003246,11609035,1.62449E+12,3629.718581,13643,6048143,1880.813767,0
24/06/2021,1.62449E+12,0.00032424,0.00034126,0.00032424,0.00033777,8484993,1.62458E+12,2832.081734,10514,3895681,1300.270794,0
25/06/2021,1.62458E+12,0.00033807,0.00035041,0.00032938,0.00033756,9373973,1.62467E+12,3178.475056,12831,4554299,1545.409677,0
26/06/2021,1.62467E+12,0.00033781,0.00034242,0.00033408,0.00033649,4156254,1.62475E+12,1408.093436,6884,2080840,705.3681962,0
27/06/2021,1.62475E+12,0.00033648,0.00033904,0.0003242,0.00032728,4817790,1.62484E+12,1597.267392,6660,2433183,806.9794242,0
28/06/2021,1.62484E+12,0.00032694,0.00032953,0.00030223,0.00030914,7287718,1.62492E+12,2287.363737,10318,3832692,1203.134721,0
29/06/2021,1.62492E+12,0.00030893,0.00033697,0.00030469,0.00032589,9017338,1.62501E+12,2886.469146,12025,4551578,1458.172833,0
30/06/2021,1.62501E+12,0.00032591,0.00032741,0.00030229,0.00031,5973061,1.6251E+12,1874.239047,9257,2884051,905.2022697,0
01/07/2021,1.6251E+12,0.00031011,0.000316,0.00030304,0.00031289,7620319,1.62518E+12,2365.83931,9053,3362401,1044.266338,0
02/07/2021,1.62518E+12,0.00031278,0.00031729,0.0003016,0.00030437,4747413,1.62527E+12,1476.813662,7439,2341201,728.4936631,0
03/07/2021,1.62527E+12,0.00030427,0.00031326,0.00029972,0.00030239,5540249,1.62536E+12,1688.354976,8059,2811022,856.7236405,0
04/07/2021,1.62536E+12,0.00030199,0.00030532,0.00029392,0.00029965,4801827,1.62544E+12,1435.311404,7515,2478293,741.0054197,0
05/07/2021,1.62544E+12,0.00029965,0.00030168,0.00029282,0.00029716,5425751,1.62553E+12,1613.162267,8344,2564354,762.8231796,0
06/07/2021,1.62553E+12,0.00029738,0.00029797,0.00028342,0.00028631,8179324,1.62562E+12,2366.612944,11843,4268395,1234.229159,0
07/07/2021,1.62562E+12,0.00028631,0.0002881,0.0002795,0.0002815,7517174,1.6257E+12,2124.468254,10546,3944325,1115.314819,0
08/07/2021,1.6257E+12,0.00028162,0.00029424,0.00027557,0.0002937,9872182,1.62579E+12,2824.430486,11241,4976870,1424.37615,0
09/07/2021,1.62579E+12,0.00029365,0.00029782,0.00028762,0.00029634,6554401,1.62588E+12,1918.810047,9656,3140297,919.7951933,0
10/07/2021,1.62588E+12,0.00029681,0.00029985,0.00029225,0.00029606,6127349,1.62596E+12,1811.699744,7828,3145725,930.5343696,0
11/07/2021,1.62596E+12,0.00029575,0.00030119,0.00029317,0.00029741,4303228,1.62605E+12,1273.080377,5989,2289661,677.4999011,0
12/07/2021,1.62605E+12,0.00029742,0.00031098,0.00029674,0.00030952,7318474,1.62613E+12,2222.845763,9750,3395220,1031.919749,0
13/07/2021,1.62613E+12,0.00030951,0.00032141,0.00030697,0.00031913,7967467,1.62622E+12,2501.139741,11024,3717796,1168.340952,0
14/07/2021,1.62622E+12,0.00031908,0.00032079,0.00030655,0.00031079,7521827,1.62631E+12,2354.269263,9688,3640814,1140.095307,0
15/07/2021,1.62631E+12,0.00031064,0.00031656,0.00030589,0.00031135,6836568,1.62639E+12,2134.495142,9439,3126417,976.9316498,0
16/07/2021,1.62639E+12,0.0003117,0.00032328,0.00031114,0.00031389,7282985,1.62648E+12,2294.985059,10415,3477572,1096.604788,0
17/07/2021,1.62648E+12,0.0003139,0.00031645,0.00030033,0.00030641,7009206,1.62657E+12,2164.630537,9038,3303095,1020.136911,0
18/07/2021,1.62657E+12,0.00030648,0.00031032,0.00029786,0.00031032,5630224,1.62665E+12,1707.071652,8054,2742220,830.9102224,0
19/07/2021,1.62665E+12,0.00030999,0.00031033,0.00030464,0.00030642,4219792,1.62674E+12,1296.71323,6258,2095606,644.0689755,0
20/07/2021,1.62674E+12,0.0003064,0.00030984,0.00029472,0.00029596,7045751,1.62683E+12,2117.543903,9344,3263966,981.4634744,0
21/07/2021,1.62683E+12,0.00029576,0.00029713,0.00028601,0.00028662,8045010,1.62691E+12,2341.684942,9930,4079201,1188.519313,0
22/07/2021,1.62691E+12,0.00028642,0.0002977,0.00028402,0.00029239,7323387,1.627E+12,2128.112309,10206,4002712,1163.760148,0
23/07/2021,1.627E+12,0.00029231,0.00029426,0.000285,0.00028684,6448400,1.62708E+12,1861.770162,7802,3054867,882.6511967,0
24/07/2021,1.62708E+12,0.00028679,0.00028817,0.00027851,0.00027886,5731752,1.62717E+12,1622.312763,7455,2353129,666.4784107,0
25/07/2021,1.62717E+12,0.00027851,0.00028133,0.00027606,0.00027729,4146001,1.62726E+12,1155.794389,5411,1957703,545.865849,0
26/07/2021,1.62726E+12,0.00027725,0.00028886,0.00027086,0.00028026,11711255,1.62734E+12,3278.693841,14875,6123039,1717.123703,0
27/07/2021,1.62734E+12,0.00028,0.00028627,0.00027927,0.00028063,7025920,1.62743E+12,1988.409171,9222,3669005,1038.459045,0
28/07/2021,1.62743E+12,0.00028074,0.00032673,0.00027781,0.00031842,23245874,1.62752E+12,7217.913499,30234,11869807,3677.219568,0
29/07/2021,1.62752E+12,0.00031873,0.00032261,0.0003015,0.00031434,10253903,1.6276E+12,3178.349213,14152,5109097,1585.736559,0
30/07/2021,1.6276E+12,0.0003143,0.00031887,0.00030442,0.00030577,11135614,1.62769E+12,3456.984568,15449,5404336,1678.710157,0
31/07/2021,1.62769E+12,0.00030578,0.00030862,0.00029462,0.00029502,7310355,1.62778E+12,2207.072068,9682,2955894,896.9532491,0
01/08/2021,1.62778E+12,0.00029469,0.00029844,0.00027852,0.00028302,8979999,1.62786E+12,2618.639693,13009,3996334,1164.394116,0
02/08/2021,1.62786E+12,0.0002836,0.00029793,0.00028105,0.00028348,10631809,1.62795E+12,3052.423749,12239,4412955,1267.081026,0
03/08/2021,1.62795E+12,0.00028301,0.00029266,0.00028007,0.00028439,8756330,1.62804E+12,2504.826031,11038,4272173,1222.525608,0
04/08/2021,1.62804E+12,0.00028423,0.00029022,0.0002657,0.00026825,10357169,1.62812E+12,2860.596947,12247,4557005,1255.668672,0
05/08/2021,1.62812E+12,0.00026826,0.00027703,0.00025555,0.0002592,10631191,1.62821E+12,2818.063037,14173,5146973,1364.97212,0
06/08/2021,1.62821E+12,0.00025919,0.00026668,0.00025487,0.00025839,7658474,1.62829E+12,2000.897745,10604,3829295,999.9491182,0
07/08/2021,1.62829E+12,0.00025858,0.00026383,0.00025021,0.00025816,11770658,1.62838E+12,3034.858137,15515,5789237,1492.602583,0
08/08/2021,1.62838E+12,0.00025853,0.00026539,0.00025682,0.00025838,7701060,1.62847E+12,2007.891251,11255,3599337,938.3073941,0
09/08/2021,1.62847E+12,0.00025873,0.00027323,0.0002575,0.00025829,11179611,1.62855E+12,2939.10699,13756,6112300,1603.391188,0
10/08/2021,1.62855E+12,0.00025828,0.00027188,0.00025685,0.00027088,9735550,1.62864E+12,2570.322372,12781,4881341,1289.645867,0
11/08/2021,1.62864E+12,0.00027105,0.00033481,0.00026999,0.0003196,32036235,1.62873E+12,9361.032138,35945,14503473,4261.931025,0
12/08/2021,1.62873E+12,0.00031999,0.00032736,0.00030454,0.00031718,24229801,1.62881E+12,7679.052088,28411,13132305,4167.568043,0
13/08/2021,1.62881E+12,0.00031727,0.00033052,0.0003126,0.00032795,9947856,1.6289E+12,3188.660108,17598,5015549,1608.755718,0
14/08/2021,1.6289E+12,0.00032786,0.00040101,0.00032572,0.00039213,25733363,1.62899E+12,9375.708483,45655,12988267,4735.34078,0
15/08/2021,1.62899E+12,0.00039189,0.00041644,0.00038672,0.00038796,27601088,1.62907E+12,11157.84315,43372,13231162,5360.353634,0
16/08/2021,1.62907E+12,0.00038796,0.0004005,0.00036438,0.00037658,15132144,1.62916E+12,5819.96099,26637,7137361,2748.746457,0
17/08/2021,1.62916E+12,0.0003771,0.00038297,0.00035947,0.00036415,14237711,1.62924E+12,5279.636682,23463,7651161,2836.199561,0
18/08/2021,1.62924E+12,0.00036436,0.00038651,0.00035436,0.00037903,20454519,1.62933E+12,7553.015529,27921,10084119,3722.055161,0
19/08/2021,1.62933E+12,0.00037961,0.00038793,0.00036729,0.00038737,18045359,1.62942E+12,6830.816331,24443,9024171,3419.169536,0
20/08/2021,1.62942E+12,0.00038773,0.00039215,0.00037329,0.00038441,12963383,1.6295E+12,4971.320598,19595,6446387,2478.08122,0
21/08/2021,1.6295E+12,0.00038422,0.00039108,0.00037479,0.00037747,12274986,1.62959E+12,4668.243974,16165,4176382,1593.826717,0
22/08/2021,1.62959E+12,0.00037747,0.00038474,0.00037353,0.00037875,12142934,1.62968E+12,4609.773312,13187,8440466,3206.828773,0
23/08/2021,1.62968E+12,0.000379,0.00039156,0.00036468,0.00037511,21612345,1.62976E+12,8158.184614,25226,10861325,4106.438381,0
24/08/2021,1.62976E+12,0.0003751,0.0003773,0.00035674,0.00035811,10821858,1.62985E+12,3999.079038,16522,4808105,1776.767178,0
25/08/2021,1.62985E+12,0.0003582,0.00036858,0.00035724,0.00036359,7387044,1.62994E+12,2680.64263,13548,2713613,985.0070138,0
